time,x,y
2018-09-24 23:12:48.713213+00:00,0.594,6.867
2018-09-24 23:12:49+00:00,0.5805,6.44425
2018-09-24 23:12:49.500000+00:00,0.567,6.0215
2018-09-24 23:12:50+00:00,0.5535,5.59875
2018-09-24 23:12:50.338213+00:00,0.54,5.176
2018-09-24 23:12:50.500000+00:00,0.54025,4.7635000000000005
2018-09-24 23:12:51+00:00,0.5405,4.351
2018-09-24 23:12:51.500000+00:00,0.5407500000000001,3.9385
2018-09-24 23:12:51.858213+00:00,0.541,3.526
2018-09-24 23:12:52+00:00,0.8260000000000001,3.52575
2018-09-24 23:12:52.500000+00:00,1.1110000000000002,3.5255
2018-09-24 23:12:53+00:00,1.396,3.52525
2018-09-24 23:12:53.061213+00:00,1.681,3.525
2018-09-24 23:12:53.500000+00:00,2.01425,3.53475
2018-09-24 23:12:54+00:00,2.3475,3.5445
2018-09-24 23:12:54.500000+00:00,2.68075,3.55425
2018-09-24 23:12:54.548213+00:00,3.014,3.564
2018-09-24 23:12:55+00:00,3.4035,3.55725
2018-09-24 23:12:55.500000+00:00,3.793,3.5505
2018-09-24 23:12:56+00:00,4.1825,3.54375
2018-09-24 23:12:56.078213+00:00,4.572,3.537
2018-09-24 23:12:56.500000+00:00,5.043333333333333,3.556
2018-09-24 23:12:57+00:00,5.514666666666667,3.575
2018-09-24 23:12:57.434213+00:00,5.986,3.594
2018-09-24 23:12:57.500000+00:00,6.3304,3.7112
2018-09-24 23:12:58+00:00,6.6748,3.8284
2018-09-24 23:12:58.500000+00:00,7.0192,3.9456
2018-09-24 23:12:59+00:00,7.3636,4.062799999999999
2018-09-24 23:12:59.454213+00:00,7.708,4.18
2018-09-24 23:12:59.500000+00:00,8.0566,4.2044
2018-09-24 23:13:00+00:00,8.4052,4.2288
2018-09-24 23:13:00.500000+00:00,8.7538,4.2532
2018-09-24 23:13:01+00:00,9.1024,4.2776
2018-09-24 23:13:01.418213+00:00,9.451,4.302
2018-09-24 23:13:01.500000+00:00,9.7492,4.2584
2018-09-24 23:13:02+00:00,10.0474,4.214799999999999
2018-09-24 23:13:02.500000+00:00,10.3456,4.1712
2018-09-24 23:13:03+00:00,10.6438,4.127599999999999
2018-09-24 23:13:03.187213+00:00,10.942,4.084
2018-09-24 23:13:03.500000+00:00,10.7545,3.959375
2018-09-24 23:13:04+00:00,10.567,3.83475
2018-09-24 23:13:04.500000+00:00,10.3795,3.710125
2018-09-24 23:13:05+00:00,10.192,3.5855
2018-09-24 23:13:05.500000+00:00,10.0045,3.460875
2018-09-24 23:13:06+00:00,9.817,3.33625
2018-09-24 23:13:06.500000+00:00,9.6295,3.211625
2018-09-24 23:13:06.600213+00:00,9.442,3.087
2018-09-24 23:13:07+00:00,9.135,3.021666666666667
2018-09-24 23:13:07.500000+00:00,8.828,2.9563333333333333
2018-09-24 23:13:08+00:00,8.521,2.891
2018-09-24 23:13:08.500000+00:00,8.214,2.8256666666666668
2018-09-24 23:13:09+00:00,7.907,2.760333333333333
2018-09-24 23:13:09.325213+00:00,7.6,2.695
2018-09-24 23:13:09.500000+00:00,7.2656,2.6556
2018-09-24 23:13:10+00:00,6.9312,2.6162
2018-09-24 23:13:10.500000+00:00,6.5968,2.5768
2018-09-24 23:13:11+00:00,6.2624,2.5374000000000003
2018-09-24 23:13:11.379213+00:00,5.928,2.498
2018-09-24 23:13:11.500000+00:00,5.9425,2.772
2018-09-24 23:13:12+00:00,5.957,3.0460000000000003
2018-09-24 23:13:12.500000+00:00,5.9715,3.32
2018-09-24 23:13:12.904213+00:00,5.986,3.594
2018-09-24 23:13:13+00:00,5.7032,3.5826
2018-09-24 23:13:13.500000+00:00,5.4204,3.5712
2018-09-24 23:13:14+00:00,5.1376,3.5598
2018-09-24 23:13:14.500000+00:00,4.8548,3.5484
2018-09-24 23:13:14.655213+00:00,4.572,3.537
2018-09-24 23:13:15+00:00,4.1825,3.54375
2018-09-24 23:13:15.500000+00:00,3.793,3.5505
2018-09-24 23:13:16+00:00,3.4035,3.55725
2018-09-24 23:13:16.295213+00:00,3.014,3.564
2018-09-24 23:13:16.500000+00:00,2.7474,3.5562
2018-09-24 23:13:17+00:00,2.4808,3.5484
2018-09-24 23:13:17.500000+00:00,2.2142,3.5406
2018-09-24 23:13:18+00:00,1.9476,3.5328
2018-09-24 23:13:18.239213+00:00,1.681,3.525
2018-09-24 23:13:18.500000+00:00,1.7068,3.1542
2018-09-24 23:13:19+00:00,1.7326,2.7834
2018-09-24 23:13:19.500000+00:00,1.7584,2.4126000000000003
2018-09-24 23:13:20+00:00,1.7842,2.0418000000000003
2018-09-24 23:13:20.494213+00:00,1.81,1.671
2018-09-24 23:13:20.500000+00:00,2.028833333333333,1.7936666666666667
2018-09-24 23:13:21+00:00,2.247666666666667,1.9163333333333332
2018-09-24 23:13:21.500000+00:00,2.4665,2.039
2018-09-24 23:13:22+00:00,2.6853333333333333,2.161666666666666
2018-09-24 23:13:22.500000+00:00,2.904166666666667,2.284333333333333
2018-09-24 23:13:22.664213+00:00,3.123,2.407
2018-09-24 23:13:23+00:00,3.1012,2.6384
2018-09-24 23:13:23.500000+00:00,3.0794,2.8698
2018-09-24 23:13:24+00:00,3.0576,3.1012
2018-09-24 23:13:24.500000+00:00,3.0358,3.3326
2018-09-24 23:13:24.808213+00:00,3.014,3.564
2018-09-24 23:13:25+00:00,3.0845,3.885
2018-09-24 23:13:25.500000+00:00,3.155,4.206
2018-09-24 23:13:26+00:00,3.2255,4.527
2018-09-24 23:13:26.396213+00:00,3.296,4.848
2018-09-24 23:13:26.500000+00:00,3.5946,4.8528
2018-09-24 23:13:27+00:00,3.8932,4.8576
2018-09-24 23:13:27.500000+00:00,4.1918,4.8624
2018-09-24 23:13:28+00:00,4.490399999999999,4.8672
2018-09-24 23:13:28.106213+00:00,4.789,4.872
2018-09-24 23:13:28.500000+00:00,4.73475,4.53825
2018-09-24 23:13:29+00:00,4.6805,4.2045
2018-09-24 23:13:29.500000+00:00,4.62625,3.87075
2018-09-24 23:13:29.919213+00:00,4.572,3.537
2018-09-24 23:13:30+00:00,4.8548,3.5484
2018-09-24 23:13:30.500000+00:00,5.1376,3.5598
2018-09-24 23:13:31+00:00,5.4204,3.5712
2018-09-24 23:13:31.500000+00:00,5.7032,3.5826
2018-09-24 23:13:31.565213+00:00,5.986,3.594
2018-09-24 23:13:32+00:00,6.232,3.6777142857142855
2018-09-24 23:13:32.500000+00:00,6.478,3.761428571428571
2018-09-24 23:13:33+00:00,6.724,3.845142857142857
2018-09-24 23:13:33.500000+00:00,6.97,3.928857142857143
2018-09-24 23:13:34+00:00,7.216,4.0125714285714285
2018-09-24 23:13:34.500000+00:00,7.462,4.096285714285714
2018-09-24 23:13:34.790213+00:00,7.708,4.18
2018-09-24 23:13:35+00:00,7.7684,4.4516
2018-09-24 23:13:35.500000+00:00,7.8288,4.7232
2018-09-24 23:13:36+00:00,7.8892,4.9948
2018-09-24 23:13:36.500000+00:00,7.9496,5.2664
2018-09-24 23:13:36.661213+00:00,8.01,5.538
2018-09-24 23:13:37+00:00,8.275,5.551166666666667
2018-09-24 23:13:37.500000+00:00,8.54,5.564333333333334
2018-09-24 23:13:38+00:00,8.805,5.577500000000001
2018-09-24 23:13:38.500000+00:00,9.07,5.5906666666666665
2018-09-24 23:13:39+00:00,9.335,5.603833333333333
2018-09-24 23:13:39.113213+00:00,9.6,5.617
2018-09-24 23:13:39.500000+00:00,9.56275,5.28825
2018-09-24 23:13:40+00:00,9.5255,4.9595
2018-09-24 23:13:40.500000+00:00,9.48825,4.63075
2018-09-24 23:13:40.823213+00:00,9.451,4.302
2018-09-24 23:13:41+00:00,9.44875,3.99825
2018-09-24 23:13:41.500000+00:00,9.4465,3.6945
2018-09-24 23:13:42+00:00,9.44425,3.39075
2018-09-24 23:13:42.338213+00:00,9.442,3.087
2018-09-24 23:13:42.500000+00:00,9.692,3.253166666666667
2018-09-24 23:13:43+00:00,9.942,3.4193333333333333
2018-09-24 23:13:43.500000+00:00,10.192,3.5855
2018-09-24 23:13:44+00:00,10.442,3.7516666666666665
2018-09-24 23:13:44.500000+00:00,10.692,3.917833333333333
2018-09-24 23:13:44.876213+00:00,10.942,4.084
2018-09-24 23:13:45+00:00,11.249666666666666,4.105
2018-09-24 23:13:45.500000+00:00,11.557333333333334,4.126
2018-09-24 23:13:46+00:00,11.865,4.147
2018-09-24 23:13:46.500000+00:00,12.172666666666666,4.168
2018-09-24 23:13:47+00:00,12.480333333333334,4.189
2018-09-24 23:13:47.049213+00:00,12.788,4.21
2018-09-24 23:13:47.500000+00:00,13.101571428571429,4.287857142857143
2018-09-24 23:13:48+00:00,13.415142857142856,4.365714285714286
2018-09-24 23:13:48.500000+00:00,13.728714285714286,4.4435714285714285
2018-09-24 23:13:49+00:00,14.042285714285716,4.521428571428571
2018-09-24 23:13:49.500000+00:00,14.355857142857143,4.599285714285714
2018-09-24 23:13:50+00:00,14.669428571428572,4.677142857142857
2018-09-24 23:13:50.103213+00:00,14.983,4.755
2018-09-24 23:13:50.500000+00:00,15.319999833333334,4.524
2018-09-24 23:13:51+00:00,15.656999666666666,4.293
2018-09-24 23:13:51.500000+00:00,15.9939995,4.062
2018-09-24 23:13:52+00:00,16.33099933333333,3.831
2018-09-24 23:13:52.500000+00:00,16.667999166666664,3.6
2018-09-24 23:13:52.774213+00:00,17.004998999999998,3.369
2018-09-24 23:13:53+00:00,17.039199399999998,3.725
2018-09-24 23:13:53.500000+00:00,17.073399799999997,4.081
2018-09-24 23:13:54+00:00,17.1076002,4.437
2018-09-24 23:13:54.500000+00:00,17.1418006,4.793
2018-09-24 23:13:54.935213+00:00,17.176001,5.149
2018-09-24 23:13:55+00:00,17.1900008,5.4634
2018-09-24 23:13:55.500000+00:00,17.2040006,5.7778
2018-09-24 23:13:56+00:00,17.218000399999998,6.0922
2018-09-24 23:13:56.500000+00:00,17.232000199999998,6.4066
2018-09-24 23:13:56.589213+00:00,17.246,6.721
2018-09-24 23:13:57+00:00,17.2592,7.047000000000001
2018-09-24 23:13:57.500000+00:00,17.2724,7.373
2018-09-24 23:13:58+00:00,17.2856,7.699000000000001
2018-09-24 23:13:58.500000+00:00,17.2988,8.025
2018-09-24 23:13:58.602213+00:00,17.312,8.351
2018-09-24 23:13:59+00:00,17.139666666666667,8.461416666666668
2018-09-24 23:13:59.500000+00:00,16.967333333333336,8.571833333333334
2018-09-24 23:14:00+00:00,16.795,8.68225
2018-09-24 23:14:00.500000+00:00,16.622666666666667,8.792666666666667
2018-09-24 23:14:01+00:00,16.450333333333333,8.903083333333335
2018-09-24 23:14:01.500000+00:00,16.278,9.0135
2018-09-24 23:14:02+00:00,16.105666666666668,9.123916666666666
2018-09-24 23:14:02.500000+00:00,15.933333333333334,9.234333333333334
2018-09-24 23:14:03+00:00,15.761,9.34475
2018-09-24 23:14:03.500000+00:00,15.588666666666668,9.455166666666669
2018-09-24 23:14:04+00:00,15.416333333333334,9.565583333333333
2018-09-24 23:14:04.056213+00:00,15.244,9.676
2018-09-24 23:14:04.500000+00:00,14.8624,9.6704
2018-09-24 23:14:05+00:00,14.4808,9.6648
2018-09-24 23:14:05.500000+00:00,14.0992,9.6592
2018-09-24 23:14:06+00:00,13.7176,9.6536
2018-09-24 23:14:06.144213+00:00,13.336,9.648
2018-09-24 23:14:06.500000+00:00,12.9876,9.6674
2018-09-24 23:14:07+00:00,12.6392,9.6868
2018-09-24 23:14:07.500000+00:00,12.2908,9.7062
2018-09-24 23:14:08+00:00,11.9424,9.7256
2018-09-24 23:14:08.357213+00:00,11.594,9.745
2018-09-24 23:14:08.500000+00:00,11.21725,9.729
2018-09-24 23:14:09+00:00,10.8405,9.713
2018-09-24 23:14:09.500000+00:00,10.46375,9.697
2018-09-24 23:14:09.709213+00:00,10.087,9.681
2018-09-24 23:14:10+00:00,9.7362,9.4158
2018-09-24 23:14:10.500000+00:00,9.3854,9.1506
2018-09-24 23:14:11+00:00,9.0346,8.8854
2018-09-24 23:14:11.500000+00:00,8.6838,8.6202
2018-09-24 23:14:11.961213+00:00,8.333,8.355
2018-09-24 23:14:12+00:00,8.333,8.355
2018-09-24 23:41:00.774888+00:00,8.333,8.355
2018-09-24 23:41:01+00:00,8.3394,8.6346
2018-09-24 23:41:01.500000+00:00,8.3458,8.914200000000001
2018-09-24 23:41:02+00:00,8.3522,9.1938
2018-09-24 23:41:02.500000+00:00,8.358600000000001,9.4734
2018-09-24 23:41:02.522888+00:00,8.365,9.753
2018-09-24 23:41:03+00:00,8.7955,9.735
2018-09-24 23:41:03.500000+00:00,9.226,9.717
2018-09-24 23:41:04+00:00,9.6565,9.699
2018-09-24 23:41:04.246888+00:00,10.087,9.681
2018-09-24 23:41:04.500000+00:00,10.3884,9.6938
2018-09-24 23:41:05+00:00,10.6898,9.7066
2018-09-24 23:41:05.500000+00:00,10.9912,9.719399999999998
2018-09-24 23:41:06+00:00,11.2926,9.7322
2018-09-24 23:41:06.317888+00:00,11.594,9.745
2018-09-24 23:41:06.500000+00:00,12.0295,9.72075
2018-09-24 23:41:07+00:00,12.465,9.6965
2018-09-24 23:41:07.500000+00:00,12.9005,9.67225
2018-09-24 23:41:07.503888+00:00,13.336,9.648
2018-09-24 23:41:08+00:00,13.7176,9.6536
2018-09-24 23:41:08.500000+00:00,14.0992,9.6592
2018-09-24 23:41:09+00:00,14.4808,9.6648
2018-09-24 23:41:09.500000+00:00,14.8624,9.6704
2018-09-24 23:41:09.502888+00:00,15.244,9.676
2018-09-24 23:41:10+00:00,15.697333333333331,9.738666666666669
2018-09-24 23:41:10.500000+00:00,16.150666666666666,9.801333333333334
2018-09-24 23:41:10.690888+00:00,16.604,9.864
2018-09-24 23:41:11+00:00,16.94299975,9.86125
2018-09-24 23:41:11.500000+00:00,17.281999499999998,9.8585
2018-09-24 23:41:12+00:00,17.62099925,9.85575
2018-09-24 23:41:12.248888+00:00,17.959999,9.853
2018-09-24 23:41:12.500000+00:00,18.1337495,9.5075
2018-09-24 23:41:13+00:00,18.3075,9.162
2018-09-24 23:41:13.500000+00:00,18.4812505,8.8165
2018-09-24 23:41:13.808888+00:00,18.655001,8.471
2018-09-24 23:41:14+00:00,18.6484008,8.1386
2018-09-24 23:41:14.500000+00:00,18.6418006,7.8062
2018-09-24 23:41:15+00:00,18.6352004,7.473800000000001
2018-09-24 23:41:15.500000+00:00,18.6286002,7.1414
2018-09-24 23:41:15.688888+00:00,18.622,6.809
2018-09-24 23:41:16+00:00,18.58275,6.3785
2018-09-24 23:41:16.500000+00:00,18.5435,5.948
2018-09-24 23:41:17+00:00,18.50425,5.5175
2018-09-24 23:41:17.139888+00:00,18.465,5.087
2018-09-24 23:41:17.500000+00:00,18.5918002,4.7362
2018-09-24 23:41:18+00:00,18.7186004,4.3854
2018-09-24 23:41:18.500000+00:00,18.8454006,4.0346
2018-09-24 23:41:19+00:00,18.9722008,3.6838
2018-09-24 23:41:19.344888+00:00,19.099001,3.333
2018-09-24 23:41:19.500000+00:00,19.360801,3.3916
2018-09-24 23:41:20+00:00,19.622601000000003,3.4502
2018-09-24 23:41:20.500000+00:00,19.884401,3.5088
2018-09-24 23:41:21+00:00,20.146201,3.5674
2018-09-24 23:41:21.069888+00:00,20.408001,3.626
2018-09-24 23:41:21.500000+00:00,20.395601000000003,3.9542
2018-09-24 23:41:22+00:00,20.383201000000003,4.2824
2018-09-24 23:41:22.500000+00:00,20.370801,4.6106
2018-09-24 23:41:23+00:00,20.358401,4.9388000000000005
2018-09-24 23:41:23.086888+00:00,20.346001,5.267
2018-09-24 23:41:23.500000+00:00,20.4795005,5.16875
2018-09-24 23:41:24+00:00,20.613,5.0705
2018-09-24 23:41:24.500000+00:00,20.7464995,4.97225
2018-09-24 23:41:24.630888+00:00,20.879999,4.874
2018-09-24 23:41:25+00:00,21.4417495,4.84675
2018-09-24 23:41:25.500000+00:00,22.0035,4.8195
2018-09-24 23:41:26+00:00,22.5652505,4.792249999999999
2018-09-24 23:41:26.123888+00:00,23.127001,4.765
2018-09-24 23:41:26.500000+00:00,23.3061675,4.9158333333333335
2018-09-24 23:41:27+00:00,23.485334,5.066666666666666
2018-09-24 23:41:27.500000+00:00,23.664500500000003,5.217499999999999
2018-09-24 23:41:28+00:00,23.843667,5.368333333333333
2018-09-24 23:41:28.500000+00:00,24.0228335,5.519166666666667
2018-09-24 23:41:28.770888+00:00,24.202,5.67
2018-09-24 23:41:29+00:00,24.237333666666668,6.250666666666667
2018-09-24 23:41:29.500000+00:00,24.27266733333333,6.831333333333333
2018-09-24 23:41:29.966888+00:00,24.308001,7.412
2018-09-24 23:41:30+00:00,24.231601,7.6866
2018-09-24 23:41:30.500000+00:00,24.155201,7.9612
2018-09-24 23:41:31+00:00,24.078801,8.2358
2018-09-24 23:41:31.500000+00:00,24.002401,8.5104
2018-09-24 23:41:31.812888+00:00,23.926001,8.785
2018-09-24 23:41:32+00:00,23.699000666666667,8.870666666666667
2018-09-24 23:41:32.500000+00:00,23.47200033333333,8.956333333333333
2018-09-24 23:41:33+00:00,23.245,9.042
2018-09-24 23:41:33.500000+00:00,23.017999666666665,9.127666666666666
2018-09-24 23:41:34+00:00,22.79099933333333,9.213333333333331
2018-09-24 23:41:34.063888+00:00,22.563999,9.299
2018-09-24 23:41:34.500000+00:00,22.165499,9.433
2018-09-24 23:41:35+00:00,21.766999,9.567
2018-09-24 23:41:35.500000+00:00,21.368499,9.701
2018-09-24 23:41:35.615888+00:00,20.969999,9.835
2018-09-24 23:41:36+00:00,20.950599,9.5616
2018-09-24 23:41:36.500000+00:00,20.931199,9.2882
2018-09-24 23:41:37+00:00,20.911799,9.0148
2018-09-24 23:41:37.500000+00:00,20.892399,8.7414
2018-09-24 23:41:37.805888+00:00,20.872999,8.468
2018-09-24 23:41:38+00:00,20.85274925,8.064
2018-09-24 23:41:38.500000+00:00,20.8324995,7.66
2018-09-24 23:41:39+00:00,20.81224975,7.256
2018-09-24 23:41:39.303888+00:00,20.792,6.852
2018-09-24 23:41:39.500000+00:00,20.68050025,6.45575
2018-09-24 23:41:40+00:00,20.5690005,6.0595
2018-09-24 23:41:40.500000+00:00,20.45750075,5.663250000000001
2018-09-24 23:41:40.982888+00:00,20.346001,5.267
2018-09-24 23:41:41+00:00,20.4795005,5.16875
2018-09-24 23:41:41.500000+00:00,20.613,5.0705
2018-09-24 23:41:42+00:00,20.7464995,4.97225
2018-09-24 23:41:42.271888+00:00,20.879999,4.874
2018-09-24 23:41:42.500000+00:00,21.4417495,4.84675
2018-09-24 23:41:43+00:00,22.0035,4.8195
2018-09-24 23:41:43.500000+00:00,22.5652505,4.792249999999999
2018-09-24 23:41:43.633888+00:00,23.127001,4.765
2018-09-24 23:41:44+00:00,23.3420008,4.946
2018-09-24 23:41:44.500000+00:00,23.5570006,5.127
2018-09-24 23:41:45+00:00,23.7720004,5.308
2018-09-24 23:41:45.500000+00:00,23.9870002,5.489
2018-09-24 23:41:45.968888+00:00,24.202,5.67
2018-09-24 23:41:46+00:00,24.2232002,6.0184
2018-09-24 23:41:46.500000+00:00,24.2444004,6.3668
2018-09-24 23:41:47+00:00,24.265600600000003,6.715199999999999
2018-09-24 23:41:47.500000+00:00,24.2868008,7.0636
2018-09-24 23:41:47.579888+00:00,24.308001,7.412
2018-09-24 23:41:48+00:00,24.212501,7.75525
2018-09-24 23:41:48.500000+00:00,24.117001,8.0985
2018-09-24 23:41:49+00:00,24.021501,8.44175
2018-09-24 23:41:49.106888+00:00,23.926001,8.785
2018-09-24 23:41:49.500000+00:00,23.6536006,8.8878
2018-09-24 23:41:50+00:00,23.3812002,8.9906
2018-09-24 23:41:50.500000+00:00,23.1087998,9.0934
2018-09-24 23:41:51+00:00,22.8363994,9.1962
2018-09-24 23:41:51.145888+00:00,22.563999,9.299
2018-09-24 23:41:51.500000+00:00,22.165499,9.433
2018-09-24 23:41:52+00:00,21.766999,9.567
2018-09-24 23:41:52.500000+00:00,21.368499,9.701
2018-09-24 23:41:52.583888+00:00,20.969999,9.835
2018-09-24 23:41:53+00:00,20.950599,9.5616
2018-09-24 23:41:53.500000+00:00,20.931199,9.2882
2018-09-24 23:41:54+00:00,20.911799,9.0148
2018-09-24 23:41:54.500000+00:00,20.892399,8.7414
2018-09-24 23:41:54.524888+00:00,20.872999,8.468
2018-09-24 23:41:55+00:00,20.85274925,8.064
2018-09-24 23:41:55.500000+00:00,20.8324995,7.66
2018-09-24 23:41:56+00:00,20.81224975,7.256
2018-09-24 23:41:56.190888+00:00,20.792,6.852
2018-09-24 23:41:56.500000+00:00,20.81224975,7.256
2018-09-24 23:41:57+00:00,20.8324995,7.66
2018-09-24 23:41:57.500000+00:00,20.85274925,8.064
2018-09-24 23:41:57.935888+00:00,20.872999,8.468
2018-09-24 23:41:58+00:00,20.892399,8.7414
2018-09-24 23:41:58.500000+00:00,20.911799,9.0148
2018-09-24 23:41:59+00:00,20.931199,9.2882
2018-09-24 23:41:59.500000+00:00,20.950599,9.5616
2018-09-24 23:41:59.873888+00:00,20.969999,9.835
2018-09-24 23:42:00+00:00,21.288799,9.7278
2018-09-24 23:42:00.500000+00:00,21.607599,9.6206
2018-09-24 23:42:01+00:00,21.926399,9.5134
2018-09-24 23:42:01.500000+00:00,22.245199,9.4062
2018-09-24 23:42:01.776888+00:00,22.563999,9.299
2018-09-24 23:42:02+00:00,22.9044995,9.1705
2018-09-24 23:42:02.500000+00:00,23.245,9.042
2018-09-24 23:42:03+00:00,23.5855005,8.913499999999999
2018-09-24 23:42:03.266888+00:00,23.926001,8.785
2018-09-24 23:42:03.500000+00:00,24.021501,8.44175
2018-09-24 23:42:04+00:00,24.117001,8.0985
2018-09-24 23:42:04.500000+00:00,24.212501,7.75525
2018-09-24 23:42:04.929888+00:00,24.308001,7.412
2018-09-24 23:42:05+00:00,24.290334166666668,7.121666666666666
2018-09-24 23:42:05.500000+00:00,24.27266733333333,6.831333333333333
2018-09-24 23:42:06+00:00,24.2550005,6.541
2018-09-24 23:42:06.500000+00:00,24.237333666666668,6.250666666666667
2018-09-24 23:42:07+00:00,24.21966683333333,5.960333333333333
2018-09-24 23:42:07.049888+00:00,24.202,5.67
2018-09-24 23:42:07.500000+00:00,23.83288877777778,5.581555555555555
2018-09-24 23:42:08+00:00,23.46377755555556,5.493111111111111
2018-09-24 23:42:08.500000+00:00,23.094666333333333,5.4046666666666665
2018-09-24 23:42:09+00:00,22.72555511111111,5.316222222222222
2018-09-24 23:42:09.500000+00:00,22.35644388888889,5.227777777777778
2018-09-24 23:42:10+00:00,21.987332666666667,5.139333333333333
2018-09-24 23:42:10.500000+00:00,21.618221444444444,5.050888888888888
2018-09-24 23:42:11+00:00,21.24911022222222,4.962444444444444
2018-09-24 23:42:11.264888+00:00,20.879999,4.874
2018-09-24 23:42:11.500000+00:00,20.8653325,5.203666666666667
2018-09-24 23:42:12+00:00,20.850666,5.533333333333333
2018-09-24 23:42:12.500000+00:00,20.8359995,5.863
2018-09-24 23:42:13+00:00,20.821333,6.192666666666667
2018-09-24 23:42:13.500000+00:00,20.8066665,6.522333333333334
2018-09-24 23:42:13.838888+00:00,20.792,6.852
2018-09-24 23:42:14+00:00,20.8081998,7.1752
2018-09-24 23:42:14.500000+00:00,20.8243996,7.4984
2018-09-24 23:42:15+00:00,20.8405994,7.8216
2018-09-24 23:42:15.500000+00:00,20.8567992,8.1448
2018-09-24 23:42:15.586888+00:00,20.872999,8.468
2018-09-24 23:42:16+00:00,20.897249,8.809750000000001
2018-09-24 23:42:16.500000+00:00,20.921499,9.1515
2018-09-24 23:42:17+00:00,20.945749,9.49325
2018-09-24 23:42:17.098888+00:00,20.969999,9.835
2018-09-24 23:42:17.500000+00:00,20.950599,9.5616
2018-09-24 23:42:18+00:00,20.931199,9.2882
2018-09-24 23:42:18.500000+00:00,20.911799,9.0148
2018-09-24 23:42:19+00:00,20.892399,8.7414
2018-09-24 23:42:19.377888+00:00,20.872999,8.468
2018-09-24 23:42:19.500000+00:00,20.85274925,8.064
2018-09-24 23:42:20+00:00,20.8324995,7.66
2018-09-24 23:42:20.500000+00:00,20.81224975,7.256
2018-09-24 23:42:20.949888+00:00,20.792,6.852
2018-09-24 23:42:21+00:00,20.7028002,6.535
2018-09-24 23:42:21.500000+00:00,20.613600400000003,6.218
2018-09-24 23:42:22+00:00,20.5244006,5.901
2018-09-24 23:42:22.500000+00:00,20.4352008,5.5840000000000005
2018-09-24 23:42:22.613888+00:00,20.346001,5.267
2018-09-24 23:42:23+00:00,20.4795005,5.16875
2018-09-24 23:42:23.500000+00:00,20.613,5.0705
2018-09-24 23:42:24+00:00,20.7464995,4.97225
2018-09-24 23:42:24.133888+00:00,20.879999,4.874
2018-09-24 23:42:24.500000+00:00,20.8623992,5.2696
2018-09-24 23:42:25+00:00,20.8447994,5.6652
2018-09-24 23:42:25.500000+00:00,20.8271996,6.0608
2018-09-24 23:42:26+00:00,20.8095998,6.4564
2018-09-24 23:42:26.152888+00:00,20.792,6.852
2018-09-24 23:42:26.500000+00:00,20.81224975,7.256
2018-09-24 23:42:27+00:00,20.8324995,7.66
2018-09-24 23:42:27.500000+00:00,20.85274925,8.064
2018-09-24 23:42:27.775888+00:00,20.872999,8.468
2018-09-24 23:42:28+00:00,20.897249,8.809750000000001
2018-09-24 23:42:28.500000+00:00,20.921499,9.1515
2018-09-24 23:42:29+00:00,20.945749,9.49325
2018-09-24 23:42:29.193888+00:00,20.969999,9.835
2018-09-24 23:42:29.500000+00:00,21.288799,9.7278
2018-09-24 23:42:30+00:00,21.607599,9.6206
2018-09-24 23:42:30.500000+00:00,21.926399,9.5134
2018-09-24 23:42:31+00:00,22.245199,9.4062
2018-09-24 23:42:31.032888+00:00,22.563999,9.299
2018-09-24 23:42:31.500000+00:00,22.9044995,9.1705
2018-09-24 23:42:32+00:00,23.245,9.042
2018-09-24 23:42:32.500000+00:00,23.5855005,8.913499999999999
2018-09-24 23:42:32.574888+00:00,23.926001,8.785
2018-09-24 23:42:33+00:00,24.021501,8.44175
2018-09-24 23:42:33.500000+00:00,24.117001,8.0985
2018-09-24 23:42:34+00:00,24.212501,7.75525
2018-09-24 23:42:34.329888+00:00,24.308001,7.412
2018-09-24 23:42:34.500000+00:00,24.2868008,7.0636
2018-09-24 23:42:35+00:00,24.265600600000003,6.7152
2018-09-24 23:42:35.500000+00:00,24.2444004,6.3668
2018-09-24 23:42:36+00:00,24.2232002,6.0184
2018-09-24 23:42:36.078888+00:00,24.202,5.67
2018-09-24 23:42:36.500000+00:00,23.83288877777778,5.581555555555555
2018-09-24 23:42:37+00:00,23.46377755555556,5.493111111111111
2018-09-24 23:42:37.500000+00:00,23.094666333333333,5.4046666666666665
2018-09-24 23:42:38+00:00,22.72555511111111,5.316222222222222
2018-09-24 23:42:38.500000+00:00,22.35644388888889,5.227777777777778
2018-09-24 23:42:39+00:00,21.987332666666667,5.139333333333333
2018-09-24 23:42:39.500000+00:00,21.618221444444444,5.050888888888888
2018-09-24 23:42:40+00:00,21.24911022222222,4.962444444444444
2018-09-24 23:42:40.267888+00:00,20.879999,4.874
2018-09-24 23:42:40.500000+00:00,20.8653325,5.203666666666667
2018-09-24 23:42:41+00:00,20.850666,5.533333333333333
2018-09-24 23:42:41.500000+00:00,20.8359995,5.863
2018-09-24 23:42:42+00:00,20.821333,6.192666666666667
2018-09-24 23:42:42.500000+00:00,20.8066665,6.522333333333334
2018-09-24 23:42:42.769888+00:00,20.792,6.852
2018-09-24 23:42:43+00:00,20.8081998,7.1752
2018-09-24 23:42:43.500000+00:00,20.8243996,7.4984
2018-09-24 23:42:44+00:00,20.8405994,7.8216
2018-09-24 23:42:44.500000+00:00,20.8567992,8.1448
2018-09-24 23:42:44.550888+00:00,20.872999,8.468
